AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Class,Timestamp
1.5990479,0.38366675,0.85644627,-0.09636399,0.08307768,-0.3458261,NORMAL,3581955
0.7634399,-0.026416421,-0.5944481,-0.054825157,-0.04886922,0.043295074,SLOW,3583549
1.8780265,0.47605282,-0.8979006,0.036193766,-0.020158553,-0.09476047,SLOW,3583720
0.29319298,0.19268191,0.14567757,0.007483099,-0.0036651916,0.009697486,NORMAL,3581962
0.19354117,0.034735143,-0.39703178,0.056963183,0.015271631,0.04390594,NORMAL,3581978
0.4725604,-0.5226371,-0.44400406,0.09972375,0.086132,-0.047112983,SLOW,3583048
0.38551927,-0.6987497,-0.065787315,-0.04505131,-0.034208454,0.02069306,SLOW,3583547
0.003829956,0.6096486,-0.05216217,0.09483683,0.0036651916,-0.0110719325,SLOW,3583664
0.2558267,0.3026677,0.5458555,-0.034055736,0.03481932,0.026801713,NORMAL,3581853
0.05827284,-0.3320887,-0.4752264,-0.16966783,0.10140363,-0.10209085,NORMAL,3581694
-0.8918968,-0.5914689,-1.8844938,0.11377365,-0.13072516,-0.07582365,AGGRESSIVE,3582921
0.1784277,0.11691794,0.05216503,0.014813482,0.092240654,-0.020845776,NORMAL,3582143
3.8964632,-1.3654749,-1.279088,-0.091477074,0.08857546,-0.3244458,AGGRESSIVE,3582677
-0.40463042,-0.5255528,1.1134052,-0.040775254,0.05131268,0.0066431593,AGGRESSIVE,3582887
1.1206319,1.0714419,0.26024723,-0.015118915,0.13133603,-0.02023491,AGGRESSIVE,3582591
-1.0649936,-0.20698051,0.09413147,0.029474247,0.042760566,0.08483391,SLOW,3583371
-0.019195676,0.9062663,0.3053236,-0.0016798794,0.058643065,0.08239045,NORMAL,3581718
-0.1612519,0.40623835,0.79947853,0.0032070426,-0.021991149,-0.008017606,SLOW,3583159
-0.41264224,1.6265585,0.5976982,0.12293663,0.018325957,0.04085161,NORMAL,3581684
-1.517217,0.47866404,0.031124115,-0.024281893,-0.17837265,0.07506007,SLOW,3583087
2.688769,0.46490353,-2.3276749,-0.15012014,0.025045475,-0.51931185,AGGRESSIVE,3582703
-0.29116774,1.694341,1.4759464,0.007483099,0.087964594,-0.08987355,NORMAL,3581638
-0.124697685,1.3492811,0.23179913,0.016035212,0.014660766,-0.011682798,AGGRESSIVE,3582521
0.43613315,-0.99568725,-0.08611393,0.06307184,-0.15393804,0.018860465,NORMAL,3582186
-0.10226655,0.8698586,0.48071384,0.021533,-0.13500121,-0.025732698,AGGRESSIVE,3582740
1.0188267,0.3215253,-0.6635628,-0.069485925,0.17592919,-0.0978148,SLOW,3583777
0.43719864,-0.60542566,1.2027025,-0.06704246,0.049480084,0.024358252,NORMAL,3582146
-1.7185764,-0.21150875,-1.0614395,-0.03772093,-0.031154128,0.14775303,NORMAL,3582137
-0.54338074,-2.1214414,0.82751465,0.04352415,-0.1563815,0.048181996,SLOW,3583785
0.06470144,-0.1331925,-0.40623283,-0.00290161,0.07269296,0.09644035,NORMAL,3582006
0.74680364,-0.63874984,-0.6953335,0.014813482,-0.29749137,-0.17295122,NORMAL,3582199
-0.23394442,-0.092106625,-0.21144581,-0.00290161,-0.015271631,0.010308351,NORMAL,3581641
0.14630604,0.72609425,0.5348921,-0.012064588,0.052534413,0.04268421,AGGRESSIVE,3582450
-0.17547059,-0.080326095,-0.004948616,-0.0010690142,-0.053145275,-0.0067958757,NORMAL,3581904
-0.53488064,0.17315102,-0.34662533,0.042913284,0.0580322,-0.05505423,AGGRESSIVE,3582535
-1.6827153,1.4746642,-0.33865452,0.041691553,-0.08002335,-7.6358156e-05,AGGRESSIVE,3582824
-0.9308912,0.70443946,-0.1524868,-0.007788532,0.089186326,0.024969118,NORMAL,3582229
-1.0261745,-0.16387105,-0.051700592,0.0154243475,0.039095376,0.0048105638,SLOW,3583158
0.62552464,1.1231205,1.0072546,0.05879578,0.11484267,0.071394876,AGGRESSIVE,3582505
1.6348356,0.8233796,2.6128063,-0.048716504,-0.059864793,0.0011453723,NORMAL,3581733
-1.1152251,0.61241245,1.9047852,-0.06582073,0.017104227,0.04024075,NORMAL,3581770
0.25107312,-0.59852004,0.12378216,0.0032070426,0.18020524,0.0139735425,SLOW,3583724
0.7928896,0.05636698,1.4792604,0.049632803,-0.03970624,-0.05505423,SLOW,3583322
0.37626362,-0.44657597,-0.2164011,0.010537425,0.005497787,0.0005345071,SLOW,3583273
-0.26517045,-0.035991788,1.0033798,0.011759156,0.009162978,0.011530082,SLOW,3583135
0.41738105,-0.01581563,-0.22362709,0.045356743,-0.055588737,0.046960264,NORMAL,3582126
1.1271937,0.5523956,-0.10042763,0.05207626,0.010995574,0.031077769,SLOW,3583510
0.7675741,-0.37738234,0.007265091,-0.14095716,-0.02565634,0.04085161,SLOW,3583641
-0.15464878,-0.62376535,0.5220804,-0.031612277,-0.089186326,-0.0012980887,SLOW,3583401
-0.27280432,0.18190366,-0.4611826,0.00015271631,-0.047036625,0.046960264,SLOW,3583184
-0.043752074,-0.022560418,0.20010757,-0.012064588,-0.04153884,0.029245174,NORMAL,3581793
-0.4810413,-0.5091853,-0.81832314,0.014202617,0.065973446,-0.0055741454,SLOW,3583209
0.9887514,0.7567726,-0.81177235,0.0062613687,-0.021991149,-0.020845776,SLOW,3583131
0.2423172,-0.25380504,1.2273445,0.034972034,0.009162978,0.06528623,SLOW,3583768
0.16410732,-0.37331712,-0.6734915,0.07895433,0.05009095,-0.028787024,NORMAL,3582106
-0.33733845,-0.31745636,-0.37869263,0.054519724,-0.0580322,-0.031230485,NORMAL,3582081
-0.3537593,0.4209747,-0.03745842,0.0917825,-0.062308256,0.49350277,AGGRESSIVE,3582960
1.8100007,0.26005614,0.69504166,-0.094531395,-0.14172074,-0.13691017,SLOW,3583607
0.5633526,1.2347066,-0.7295122,0.22678372,-1.2907583,-0.30917418,NORMAL,3582276
-0.20878541,1.06686,1.4398899,0.032528576,0.062308256,0.018860465,SLOW,3583165
-1.082515,0.68218124,0.2274828,-0.01450805,-0.105068825,0.101938136,AGGRESSIVE,3582912
-0.060649633,-1.4998325,0.74279594,-0.0364992,-0.11728613,-0.14424056,AGGRESSIVE,3582820
-0.5521755,-0.12559235,0.21941566,0.039858956,-0.019547688,0.34261903,AGGRESSIVE,3582959
-0.5359552,-0.03774339,-0.27107716,-0.0035124752,0.042760566,0.02313652,AGGRESSIVE,3582935
-1.2781243,-1.6581681,-1.579102,-0.038331795,0.09896017,0.03596469,SLOW,3583306
-0.6498811,-0.61566293,-0.5093584,0.075289145,0.20586158,-0.05749769,NORMAL,3581829
-0.2162695,-0.36951852,-0.6010761,-0.0016798794,0.016493361,0.014584408,AGGRESSIVE,3582654
0.2866137,0.013968611,0.22408009,-0.04505131,-0.053145275,0.002977968,SLOW,3583275
1.7415748,0.28610545,0.814847,0.03436117,0.020158553,-0.025732698,AGGRESSIVE,3582723
-0.049845815,0.1309028,-0.33901596,-0.029168816,-0.05497787,-0.06849326,NORMAL,3582163
-0.32550082,-0.71391904,-0.15477943,0.10522154,-0.02076942,0.074449204,NORMAL,3581686
-0.87686515,-0.64119196,0.73071194,-0.053603426,0.09590584,0.015195273,SLOW,3583208
-0.018686056,0.32031968,0.02953434,-0.01572978,0.06169739,0.028634308,NORMAL,3581794
0.58838177,0.34991443,-0.3020258,0.017256944,0.059864793,-0.05749769,NORMAL,3581917
0.029513597,0.6656641,-0.9313326,0.04352415,-0.07086037,0.010308351,AGGRESSIVE,3582771
-0.10134661,0.04897669,-0.572093,0.0062613687,0.032986723,0.016417004,SLOW,3583175
-1.3302281,-0.6939678,-0.6449747,0.056352317,-0.12522738,0.022525655,NORMAL,3582252
-0.88331246,1.4584394,0.97840977,-0.02855795,0.007330383,0.11720977,AGGRESSIVE,3582559
-0.099675655,-0.04836425,-0.19143581,-0.07620544,-0.059864793,0.007254025,NORMAL,3581781
-0.14827919,1.0408056,0.022844315,0.08628472,-0.032986723,-0.014737124,SLOW,3583270
1.1599375,-0.07919885,-0.8431816,0.027641652,0.01282817,0.041462477,NORMAL,3581769
-1.6802438,-0.9497519,-0.7764807,-0.020616703,-0.03359759,0.053679783,NORMAL,3581751
0.30371165,-1.9082879,-0.13003063,0.0038179078,0.035430185,0.06956228,AGGRESSIVE,3582394
0.3863448,2.0474577,0.5578251,-0.009010263,-0.009773844,0.018860465,AGGRESSIVE,3582502
-0.48028052,-0.27199587,0.38638115,0.023365596,-0.099571034,-0.07276932,SLOW,3583631
0.0595212,-0.6503574,0.75940895,0.053297993,0.16126843,-0.011682798,NORMAL,3582225
2.6419373,-0.09235868,-0.75962734,0.06734789,0.14782938,-0.054443367,SLOW,3583717
-0.9075989,0.037082314,1.063674,0.027641652,-0.004276057,0.023747386,SLOW,3583458
1.17507,-0.109170526,-0.96834946,-0.033444874,0.1160644,-0.12102768,NORMAL,3582262
0.09083426,-0.71478146,1.0165701,0.21456642,0.3213151,0.0603993,NORMAL,3581891
-0.755085,-1.5893935,-0.26125526,-0.024892759,-0.019547688,0.012140946,SLOW,3583497
0.04413879,-1.7667391,1.9661274,0.03863723,-0.1600467,-0.08437576,NORMAL,3581974
0.64851165,-0.14566678,0.3037138,-0.035277467,-0.12767084,-0.07276932,NORMAL,3582152
-0.019194603,0.22465324,-0.49145794,0.044745877,0.0018325958,0.051236324,SLOW,3583432
-0.4103278,-1.5791084,-0.7977667,0.024587326,0.089186326,0.062842764,AGGRESSIVE,3582449
1.962563,-0.6857946,-0.76384354,0.0013744468,-0.009773844,-0.13629931,SLOW,3583774
-0.6136386,0.20602992,-0.31660557,-0.015118915,-0.02687807,0.21800253,NORMAL,3581787
-0.14744043,0.042525113,0.12718773,0.017256944,-0.0030543262,0.07506007,AGGRESSIVE,3582367
-0.7102841,1.8605233,1.7447844,0.051465396,-0.09712757,-0.026343564,AGGRESSIVE,3582506
-0.11733985,-1.9531553,0.9464054,0.02397646,0.034208454,0.0035888334,AGGRESSIVE,3582739
-0.7198417,1.5953244,0.79309464,0.10705414,0.103847094,0.12148582,SLOW,3583729
1.1163368,-3.3576486,-2.7000518,-0.039553523,-0.07696902,-0.04589125,AGGRESSIVE,3582400
-1.1770115,-0.38951546,1.0811872,0.014813482,0.04886922,0.0463494,AGGRESSIVE,3582890
1.6019202,1.5793401,0.5266695,0.026419923,-0.0580322,-0.0397826,AGGRESSIVE,3582649
0.17454004,1.7030935,2.532301,-0.012064588,-0.013439035,-0.09903653,NORMAL,3582028
-1.6376058,-1.5124228,0.1487503,0.06918049,-0.076358154,0.03901902,NORMAL,3581947
-0.39000344,0.10123232,-0.7534504,-0.00045814895,-0.031154128,0.020082194,SLOW,3583634
0.30429292,-0.852303,-0.6569891,-0.013286319,0.014049901,0.03718642,SLOW,3583520
-0.33960938,0.5172755,2.2816706,-0.14767668,-0.30787608,0.12637275,NORMAL,3582026
0.09025097,0.23869923,-1.5391932,-0.021838432,0.093462385,0.0463494,SLOW,3583112
-0.096176386,0.29610783,-0.27046013,-0.025503624,-0.040927973,-0.0025198192,SLOW,3583263
2.5089524,1.812119,-1.4902163,0.021533,-0.06658431,-0.009850202,NORMAL,3581843
-0.5706976,-0.27938688,-0.79441166,0.025198191,-0.050701816,0.0884991,AGGRESSIVE,3582609
0.089293,1.2517705,-0.55683327,-0.106137834,-0.3286455,-0.099647395,AGGRESSIVE,3582586
-0.6216645,0.76672405,0.81906986,0.018478673,0.007941248,0.015195273,AGGRESSIVE,3582616
0.44243324,-2.865262,1.4937801,-0.20693061,0.3023783,0.04879286,AGGRESSIVE,3582716
-1.0480895,-1.2623028,-2.012632,-0.069485925,-0.15454891,-0.024510968,AGGRESSIVE,3582583
0.3950956,0.13216501,0.15561008,0.04596761,0.015882496,-0.05138904,SLOW,3583721
-0.09871364,0.17064387,-0.7393713,0.047800206,-0.043982297,0.006032294,SLOW,3583241
-0.059624195,-0.59247935,2.0027018,-0.035277467,-0.31764993,-0.0067958757,SLOW,3583538
1.2787864,0.53546023,0.036623955,0.13332134,-0.016493361,-0.12347114,NORMAL,3582144
0.4732579,0.34051347,0.37805557,0.03436117,-0.012217305,0.02069306,NORMAL,3581961
0.77752566,0.30503777,1.6295185,-0.012675454,0.08552113,0.017638734,NORMAL,3581982
-0.45646846,-0.18529075,0.19172478,0.025809057,-0.050701816,-0.02695443,SLOW,3583201
-0.5673474,0.6228787,0.28381062,0.051465396,-0.119729586,-0.05749769,AGGRESSIVE,3582496
-1.5809915,-0.76672244,1.0618677,0.022143865,-0.03604105,0.07322747,NORMAL,3582251
0.49671793,0.02264204,-0.5271864,0.004428773,-0.048258353,-0.010461068,SLOW,3583388
-0.28330946,0.16653496,0.33808804,0.010537425,0.08246681,0.008475755,SLOW,3583489
0.6728821,-1.758366,0.5450363,0.0050396384,-0.037873644,-0.038560867,SLOW,3583402
-0.0146433115,-0.84340715,0.67448044,0.02031127,-0.12705997,0.56863916,AGGRESSIVE,3582674
-0.44774473,0.15025909,-0.034852028,0.009315695,-0.09468412,-0.03733914,SLOW,3583722
0.4279709,-1.3410674,0.23682213,-0.031612277,-0.017104227,-0.025732698,AGGRESSIVE,3582372
1.2596337,0.14523873,0.9581537,-0.05421429,-0.1740966,-0.022678372,AGGRESSIVE,3582553
-1.1985048,0.34475386,2.8179007,-0.0065668016,0.01160644,0.015806139,NORMAL,3582118
-0.9565152,0.9717101,-1.9959741,-0.024281893,0.321926,-0.030008756,AGGRESSIVE,3582772
-2.1989102,-0.2721754,-0.946496,0.11560625,0.007941248,0.1483639,SLOW,3583099
-0.23911238,-0.400227,-0.49924755,0.041691553,0.009773844,-0.026343564,NORMAL,3582093
0.2904513,-0.49711877,0.33969212,0.012980887,0.0,0.0011453723,AGGRESSIVE,3582540
-0.5965755,-0.25484246,0.29622936,0.105832405,0.06841691,0.09827295,AGGRESSIVE,3582396
-0.8960748,-0.18120801,0.029185295,0.033750303,-0.0036651916,-0.015347989,SLOW,3583369
-2.3490958,-0.3117493,0.4684677,0.071013086,0.04520403,0.39209914,AGGRESSIVE,3582369
0.4316697,0.5395844,0.17942238,0.014813482,-0.08002335,0.0048105638,SLOW,3583672
-0.0868597,-0.021889508,0.43135738,0.04841107,0.014049901,-0.028787024,AGGRESSIVE,3582437
0.07829058,-0.39971197,-1.2749577,0.016035212,-0.056199603,-0.04466952,SLOW,3583318
0.3344388,-0.56099504,0.37895584,0.009315695,-0.040317107,0.048181996,AGGRESSIVE,3582510
-0.36161363,-0.47618067,-1.3088684,0.030695979,0.028710667,-0.036728274,SLOW,3583554
0.2000246,-1.0276068,0.47593403,-0.09086621,-0.01038471,0.07383834,AGGRESSIVE,3582827
0.16730642,0.09930974,0.4499073,-0.062155537,-0.049480084,-0.0092393365,SLOW,3583485
-0.63585943,-0.05680068,-0.010400772,0.15042557,0.022602014,-0.026343564,NORMAL,3582035
-1.2553649,1.1049513,-2.9447422,0.06001751,-0.08307768,0.09399689,AGGRESSIVE,3582893
-2.0436354,-1.1122255,0.5161371,0.014813482,-0.03848451,-0.008017606,AGGRESSIVE,3582710
2.0298438,0.13727665,1.8362999,0.010537425,-0.10995574,0.043295074,NORMAL,3582039
0.8358302,0.44853288,-0.2604437,-0.011453724,-0.064751714,-0.24381159,AGGRESSIVE,3582951
1.2333542,-0.8705343,1.7522421,0.034972034,0.06414085,-0.030619621,SLOW,3583094
0.069129705,1.4951698,-0.48865223,-0.05665775,-0.06352998,-0.03611741,AGGRESSIVE,3582775
-0.42933345,-1.6405253,-0.88986874,0.025809057,0.087964594,0.032910366,AGGRESSIVE,3582905
1.6543052,0.055434555,-1.6952176,-0.047494773,0.07696902,-0.025121834,SLOW,3583667
-2.3113582,-1.0247687,-1.4662175,0.0050396384,-0.020158553,0.006032294,NORMAL,3582104
0.5482094,0.03599286,-0.6234894,-0.0346666,0.004886922,0.08116872,NORMAL,3582213
-1.74348,-0.4105602,-0.46608353,0.0154243475,0.081855945,0.11415544,AGGRESSIVE,3582870
0.8284962,1.290405,1.1518888,0.01786781,-0.064751714,0.010308351,SLOW,3583772
-0.724089,-0.20638904,-0.27505112,0.031306844,-0.04337143,-0.034895677,NORMAL,3581869
1.8297825,1.1138798,-0.3612566,0.025809057,-0.26450464,-0.027565295,SLOW,3583416
2.106614,-1.0269823,-0.5725355,0.0056505036,-0.07391469,-0.05138904,AGGRESSIVE,3582727
1.737644,0.95342374,-0.4240322,-0.017562376,-0.004276057,-0.023289237,AGGRESSIVE,3582515
-0.93830514,-1.1339355,0.5764408,-0.050549097,-0.03970624,0.00786489,AGGRESSIVE,3582426
0.0700711,1.0922694,-0.2164526,0.0056505036,-0.032375857,-0.07704538,AGGRESSIVE,3582701
0.80168056,-0.14127052,-0.5014248,0.001985312,0.0983493,0.021914791,SLOW,3583314
1.8342481,0.4988265,-1.0039606,-0.09392053,0.20769419,-0.122860275,SLOW,3583105
-0.77087784,1.4371448,1.9772806,-0.16783522,-0.17837265,0.13859005,AGGRESSIVE,3582895
-0.13417673,-1.8457432,0.13741016,0.022143865,-0.069027774,0.018860465,AGGRESSIVE,3582530
-1.6344773,-0.6447441,1.2066822,0.054519724,-0.015882496,0.10010554,NORMAL,3582123
0.38730168,0.006276071,2.904272,-0.072540246,0.015271631,-0.059941154,NORMAL,3581693
2.3300555,0.3434502,-0.07564354,-0.035277467,-0.06169739,-0.15462527,AGGRESSIVE,3582431
-0.9461216,-0.5573821,-0.31701946,0.02275473,-0.07147124,-0.019013181,AGGRESSIVE,3582846
1.9627209,-0.54506916,2.447713,0.010537425,-0.06841691,0.013362677,AGGRESSIVE,3582884
1.7879916,-0.06977153,-1.2239532,-0.01572978,-0.014660766,-0.014126259,SLOW,3583313
1.0384552,-0.88835526,-1.2416601,-0.013897184,0.103847094,0.041462477,AGGRESSIVE,3582942
-0.68101454,0.49251205,-0.070755005,-0.13607024,-0.16982053,-0.01656972,SLOW,3583573
-0.51403975,-0.7395536,-2.8515239,0.14248432,0.084910266,-0.05627596,AGGRESSIVE,3582589
0.30923808,0.8856206,1.095418,-0.0071776668,0.10567969,0.013362677,SLOW,3583509
-0.0925529,-0.22630686,-0.37112522,-0.091477074,0.0842994,-0.13080151,AGGRESSIVE,3582950
-0.12201643,-1.9112821,-0.6814165,0.03313944,-0.035430185,0.0035888334,NORMAL,3581992
-0.69465494,-0.01338762,0.8203583,0.12965615,0.020158553,0.39332086,SLOW,3583423
1.1027882,0.33921474,1.9996471,-0.01695151,-0.09101892,-0.06666067,NORMAL,3582175
-0.8089379,1.0836127,-0.84974384,0.030085113,0.025045475,-0.011682798,AGGRESSIVE,3582612
1.31793,-0.4319393,-0.80733395,0.041691553,-0.06780604,-0.09476047,NORMAL,3582062
-0.47423017,-1.3929006,1.9546328,-0.037110064,0.055588737,0.015806139,AGGRESSIVE,3582778
-0.60097635,-0.24566996,-1.6826358,0.11071932,0.3005457,0.07994699,NORMAL,3582031
-0.750358,-1.9065415,-0.20382023,0.0056505036,-0.005497787,0.027412578,AGGRESSIVE,3582578
1.0588014,-0.067665696,-0.36202717,0.045356743,-0.051923547,-0.02695443,SLOW,3583324
0.16520143,0.08641583,-0.1563015,-0.037110064,-0.015882496,0.010919216,NORMAL,3581713
-2.2353997,-2.6225307,-1.3193178,-0.09941832,0.21319197,-0.008628472,NORMAL,3581698
-1.0212126,-0.64289236,0.6496935,0.08078693,0.06841691,0.17402023,AGGRESSIVE,3582697
0.12499118,0.4009652,0.8791828,0.031306844,-0.05375614,0.08055785,NORMAL,3581717
-0.2341901,-0.6840519,0.32564163,-0.056046885,-0.054367006,-0.025732698,SLOW,3583741
0.43164825,-1.3131849,0.42152596,0.007483099,0.02687807,-0.058719423,SLOW,3583123
0.8727443,0.8012872,0.8560667,-0.01572978,-0.065973446,-0.1399645,SLOW,3583779
0.8868482,0.51803625,0.11828709,-0.02367103,0.06963864,-0.056886826,NORMAL,3581679
-0.5347866,-0.16872129,-0.6818819,-0.054825157,0.023823744,0.07689266,NORMAL,3582026
-1.6558111,-1.3491588,0.5534973,0.0013744468,-0.0421497,0.077503525,AGGRESSIVE,3582942
-0.42445612,0.7733704,0.27756405,0.10094548,0.047036625,-0.030008756,SLOW,3583315
0.006242156,-1.743127,0.08949566,-0.024892759,0.01038471,0.032910366,AGGRESSIVE,3582387
0.5375329,-1.9117049,-0.26641178,0.0795652,0.100792766,-0.0110719325,AGGRESSIVE,3582577
0.17771459,0.98906744,0.158185,0.100334615,0.07819075,-0.008017606,NORMAL,3581916
1.1215992,-0.49263585,-0.39384174,-0.079870634,-0.14294247,0.005421429,AGGRESSIVE,3582723
-0.16548514,0.459767,-0.5085716,0.020922136,-0.1001819,-0.025121834,NORMAL,3582064
1.0341476,1.1366434,-0.25066566,-0.12996158,0.5155703,0.09582949,AGGRESSIVE,3582398
0.3325386,-0.8071654,-0.019906044,0.00870483,0.021380283,-0.02695443,SLOW,3583223
1.2393471,-0.6341217,0.12973881,0.02397646,-0.037873644,0.016417004,AGGRESSIVE,3582711
0.18511248,-0.23636219,-1.0988274,-0.0096211275,-0.027488936,0.008475755,NORMAL,3582085
-0.6613225,-0.5719805,-0.6807966,0.019700404,-0.021991149,0.018860465,SLOW,3583636
0.36928725,0.2190235,-0.3760624,-0.07009678,-0.012217305,-0.08620836,SLOW,3583668
-0.1609366,0.2021666,0.056575775,-0.035277467,-0.06414085,-0.061773747,SLOW,3583491
0.53895664,0.100798726,0.90663815,0.004428773,0.06780604,-0.017180584,AGGRESSIVE,3582800
-0.18531281,0.6822442,0.02031517,0.0355829,-0.05497787,0.06895141,NORMAL,3581656
-0.09213185,-0.1578592,2.0112686,-0.01450805,0.058643065,0.017027868,SLOW,3583566
1.2651529,-1.269757,-0.9575758,-0.013897184,0.037873644,-0.02939789,SLOW,3583568
0.33793592,-0.6830094,-0.3066063,-0.009010263,-0.04886922,0.2485458,AGGRESSIVE,3582964
-0.38850576,-0.36773205,-0.41858387,-0.024281893,0.053145275,0.09094256,AGGRESSIVE,3582440
-0.22966409,1.3268777,0.069540024,-0.0071776668,-0.03848451,0.094607756,AGGRESSIVE,3582608
0.4265126,-0.5876267,-0.1676569,-0.0022907446,-0.111177474,0.06895141,SLOW,3583154
2.2587337,-0.106212884,-1.1810837,-0.020005837,0.17715092,-0.054443367,AGGRESSIVE,3582517
-0.4526453,0.49958548,-0.49088192,0.010537425,-0.056199603,-0.051999904,NORMAL,3582077
-0.400496,-0.5043357,-0.6483774,0.03191771,0.1826487,0.27908906,NORMAL,3581935
0.33084846,-0.3984756,-0.11409855,-0.0041233404,0.09162979,-0.0025198192,AGGRESSIVE,3582805
0.10918069,0.85275376,-0.78305817,-0.032223143,0.065973446,0.06650795,SLOW,3583274
0.09778631,0.73656905,-0.20660782,0.014813482,0.017104227,-0.0037415496,SLOW,3583473
-0.44329906,0.09173531,-1.4346743,0.014813482,0.17837265,0.03596469,SLOW,3583615
0.6549158,-1.3212717,1.4578304,0.09789115,0.15393804,-0.08132143,NORMAL,3582017
-1.4319603,-1.3797793,0.2412796,0.047800206,-0.017715093,0.03352123,NORMAL,3581833
1.4048511,0.90299857,-1.0208282,-0.01572978,-0.005497787,0.028023442,SLOW,3583313
-0.92883,-2.2026234,0.9265442,-0.02611449,0.2828306,0.09155343,AGGRESSIVE,3582958
-1.527012,-0.93309855,-0.9632015,-0.25579983,-0.49418998,-0.39958224,NORMAL,3582024
-1.0590467,-0.473343,-1.4633007,-0.07925977,-0.12950343,0.015195273,NORMAL,3581858
-0.2263931,-0.4342032,-1.6652117,-0.00290161,0.028710667,0.010919216,SLOW,3583236
-0.16157699,0.3820323,-0.26260662,0.0062613687,-0.03604105,-0.00496328,NORMAL,3581997
-1.9500135,0.64677984,4.57467,-0.0041233404,-0.30604348,0.00786489,NORMAL,3582032
0.17130029,-0.08994275,0.79482555,0.044745877,-0.05681047,-0.010461068,SLOW,3583135
1.5028293,-1.5785582,-2.3963938,-0.027947085,0.12889257,-0.21754439,SLOW,3583049
0.63876534,-0.012546122,-0.8892832,-0.13179417,0.45020768,-0.44784057,AGGRESSIVE,3582678
-0.31487644,-0.22420272,0.998991,0.10277808,0.20952678,-0.036728274,NORMAL,3581801
0.5378609,-0.44554687,-0.6976414,0.05513059,0.1001819,0.065897085,SLOW,3583447
1.254137,0.42748404,-0.64232826,-0.02733622,-0.029321533,-7.6358156e-05,SLOW,3583302
1.2540033,0.59898734,-0.029681206,-0.10308351,-0.15027285,-0.15157095,AGGRESSIVE,3582607
0.4616115,0.7122698,-1.0317373,0.0062613687,-0.022602014,-0.019013181,NORMAL,3582246
-0.3632195,0.48835915,-0.009586334,0.06429356,0.03848451,0.00908662,AGGRESSIVE,3582826
-0.47765148,0.099847764,0.7234459,-0.0065668016,0.049480084,-0.02023491,AGGRESSIVE,3582937
0.12386155,1.1454631,-1.4434338,-0.0346666,0.16249016,-0.0006872234,AGGRESSIVE,3582831
2.3023639,0.086294726,1.3388767,-0.06337727,0.10995574,-0.03306308,SLOW,3583773
0.50870955,-2.3056333,1.3682127,0.022143865,-0.009162978,0.051236324,NORMAL,3581936
0.41140735,0.2448386,0.6688566,0.011759156,-0.02687807,0.08116872,SLOW,3583154
-0.93155485,1.4298381,2.4605646,0.024587326,-0.118507855,0.04268421,NORMAL,3582194
0.53433204,-0.2237308,1.7918491,-0.04627304,-0.023823744,-0.008628472,AGGRESSIVE,3582645
-0.50849867,-0.68808097,0.41056156,-0.01817324,0.009773844,0.006032294,SLOW,3583766
1.0842812,-0.014214635,-0.42779446,0.027641652,-0.032986723,-0.047112983,AGGRESSIVE,3582615
-0.15272486,-0.893272,-0.40758514,-0.07803804,0.0036651916,0.17402023,NORMAL,3581951
3.0449154,0.29576588,-0.32371807,-0.07437284,-0.26145032,-0.14301883,AGGRESSIVE,3582729
0.23285353,-0.8074251,-0.7723894,-0.031612277,0.004886922,0.010919216,SLOW,3583195
-0.658909,-0.41996133,-0.4508524,-0.01450805,-0.027488936,0.062842764,SLOW,3583181
-0.73033774,0.20964792,0.4177599,-0.02611449,-0.10262536,-0.01656972,NORMAL,3582070
0.62809736,0.44010204,0.3445511,0.009315695,-0.014049901,0.035353824,AGGRESSIVE,3582454
-3.0119095,-0.44324836,1.0280151,-0.035888333,0.20586158,0.011530082,AGGRESSIVE,3582846
0.6372695,-0.48040187,-0.7694559,0.030695979,0.06719518,-0.022067508,SLOW,3583499
0.73513544,-0.59420466,0.5606766,0.00992656,-0.021991149,-0.01656972,NORMAL,3581647
2.3441248,0.5040796,1.712429,-0.12873985,0.13194689,0.071394876,NORMAL,3582113
-0.27052987,-0.44542545,0.22694683,-0.052381694,-0.0580322,0.02985604,NORMAL,3581816
0.036445856,-0.47728482,-0.59800434,-0.015118915,-0.07880162,0.022525655,NORMAL,3581963
-1.1974677,0.4710648,-0.52852345,0.016035212,-0.080634214,-0.020845776,NORMAL,3581868
0.2977395,0.3245718,1.7360449,-0.05971208,0.13683382,0.017638734,SLOW,3583533
0.621945,0.2177471,-1.1412296,-0.048716504,0.01282817,0.04757113,NORMAL,3581709
-0.376352,-0.76224595,-0.05592251,-0.022449298,0.050701816,0.12148582,NORMAL,3581785
0.9089587,0.055555254,0.55766964,-0.0035124752,0.048258353,0.03718642,AGGRESSIVE,3582468
-0.20129752,-1.7067463,0.48101902,0.038026363,-0.2687807,-0.017180584,AGGRESSIVE,3582595
0.86826587,-0.49946627,0.14359856,0.00076358154,-0.15210545,-0.06849326,SLOW,3583669
-1.7836491,-0.8337549,0.10577297,-0.008399397,-0.05375614,0.1043816,AGGRESSIVE,3582907
1.0942656,0.11471915,0.52443886,0.013591751,0.07269296,0.038408153,AGGRESSIVE,3582533
-1.1532524,-0.8735768,-1.1924944,0.0355829,0.047647487,-0.044058654,NORMAL,3582050
