AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Timestamp
0.25934803,-0.81781006,-1.1073322,-0.08368854,-0.054748796,-0.03680463,820236
0.68729806,-0.30515024,-0.20588398,-0.032375857,-0.093844175,-0.022143865,819728
-0.41990936,1.4312378,0.7502794,-0.010995574,0.071700305,0.1330159,820079
-0.20690823,1.5128237,0.97705555,-0.029321533,0.009392053,-0.0013744468,820174
0.93223715,0.31157076,0.9610443,0.058643065,0.08697194,0.0096211275,819672
0.96719456,1.1745114,1.9444933,-0.002443461,-0.035811976,-0.03191771,819506
4.313364,-1.2368828,-1.5281115,0.11056661,0.93057686,0.02855795,819067
-0.32125974,-0.7453157,2.1730633,-0.059864793,-0.14760031,0.05665775,818992
-2.1197395,0.19156244,0.11004734,0.028099801,-0.033368513,0.16600263,819866
-0.118287206,0.14651015,-2.1765318,0.06352998,-0.07246389,-0.020922136,819489
0.30098796,0.011128902,-0.32846737,0.057421334,0.022831088,0.075594574,819771
0.25873137,-0.25666958,-0.10669422,0.0012217305,0.123623855,0.010231993,820429
-0.061885834,-0.32443795,-0.049741745,-0.014049901,-0.005879578,-0.00870483,820319
-0.2849803,-0.25019825,0.33052444,-0.043982297,0.058872137,-0.13454308,819960
-0.22236747,1.2147036,-0.39737797,0.06352998,-0.04558582,0.21853705,819618
-0.24061096,0.44267875,-0.018463135,0.17531833,0.3386484,0.14156802,819590
1.1014359,0.7269268,0.057224274,0.012217305,-0.017486017,-0.012370021,818943
1.2231637,3.536974,3.1141968,-0.08857546,-0.0046578473,0.021227567,820246
0.19749808,0.4313391,0.32024097,-0.03604105,0.0032834008,-0.15042557,819958
-0.77507555,0.32680142,0.20605373,-0.021380283,-0.024205536,0.022449298,819877
1.4037586,0.28415456,0.83772564,0.07880162,0.123623855,-0.05207626,818977
-0.22502172,0.8532769,-0.47532845,0.014049901,-0.018096883,0.0071776668,819662
-0.18874729,1.0271378,-1.4316797,-0.08002335,-0.13965906,0.072540246,819881
-0.559114,-0.6479606,0.29522228,0.009773844,0.006337727,-0.009315695,820138
0.07489228,-0.08180724,0.26421165,0.06658431,0.11446088,-0.00870483,820377
0.55100536,0.5938047,-0.3073969,-0.010995574,0.0026725354,0.007788532,819749
-0.43971384,0.46315426,-0.66686726,0.004886922,-0.011377365,-0.023365596,818936
-0.14610273,-0.17073923,0.007983208,0.015271631,-0.19402607,0.2649628,819352
0.3802774,0.91648054,-0.22081375,-0.05009095,-0.04192063,0.009010263,820056
-0.048208594,1.367302,0.9293585,0.04153884,-0.054137934,0.07803804,819488
1.2215042,-1.6397265,-0.7632618,-0.029321533,0.08208502,-0.06612616,819241
0.5089848,0.14418,-1.1377754,-0.004276057,0.18226692,-0.078343466,820231
1.8784201,-0.61754847,4.081997,-0.07086037,-0.11400273,-0.011759156,819848
-0.1350596,0.40302324,0.023252487,-0.09407325,0.020387627,0.0071776668,820435
0.13319457,0.05076176,0.95558834,0.03359759,-0.022372939,0.02611449,820681
1.0315782,1.8825753,1.3218498,0.013439035,0.10529789,0.043829583,818958
-0.6656798,0.28531116,0.48964787,0.073303826,-0.054137934,-0.0050396384,820423
-0.35823977,1.0917937,0.26512146,0.057421334,0.01488984,-0.0013744468,820589
0.7214632,-0.28116286,0.5593605,0.04886922,-0.099952824,-0.031306844,818997
0.45046258,-0.23571992,0.82512,-0.010995574,-0.004046982,-0.19318613,819444
0.3830124,-0.10575795,0.8361206,-0.004886922,-0.054748796,-0.03191771,820348
-0.2718513,-1.4466252,-0.22630501,0.02076942,-0.057803124,-0.025809057,819917
-0.33768082,-0.35907316,-0.58811665,-0.01038471,0.0032834008,0.012064588,818942
-0.7787572,0.2496357,1.6427069,-0.04520403,-0.10789407,-0.007483099,819000
-1.9107308,0.25210053,-0.3179102,0.035430185,0.0753655,0.059101213,819052
1.7626927,-0.55134296,0.88183594,-0.086132,-0.034590244,-0.00870483,820255
2.01897,0.4725952,2.1887817,-0.07696902,-0.118889645,-0.020922136,820214
0.7362387,1.6151888,-0.69898415,0.1600467,0.22686008,-0.069791354,819201
0.20079207,1.1160779,0.041261673,0.015882496,-0.17264579,0.02367103,819534
0.78699255,0.4793322,0.714798,0.01282817,-0.060246583,0.0664316,820208
-0.20108533,-0.32988864,-0.16609097,-0.009773844,-0.028481591,-0.001985312,820271
-0.068933845,-0.99208313,0.3665104,-0.03359759,-0.12072224,-0.019089539,819754
-1.0246958,0.8914404,-0.35276985,0.004276057,-0.019318614,0.024281893,820661
0.54476714,-0.03635487,0.5960531,-0.040317107,-0.12377657,-0.02275473,819765
0.45601535,0.16069096,1.7157125,0.017715093,0.016722437,-0.014813482,820567
-0.08575559,-0.3929256,0.19993687,-0.0421497,-0.09140071,0.05665775,820571
-0.10023379,-0.30518794,0.5779209,-0.020158553,0.03810272,-0.0025961774,820062
1.5142608,0.33007017,1.0207138,1.3213016,1.7075975,-0.674548,820707
0.27942348,-0.55049634,-0.3939724,-0.007330383,0.05337435,0.039553523,819895
0.36972165,-0.13891661,0.79149723,-0.014660766,0.006948592,0.0022907446,819821
0.4257629,0.5123445,-0.47864532,-0.012217305,0.017944166,-0.05513059,819930
-0.25428987,-0.6336711,-0.33958817,0.029932396,-0.012599096,-0.017256944,820056
0.16666532,-0.73313785,0.99808407,0.027488936,0.14622587,0.17638734,820213
0.24672699,-0.14614642,-0.45214462,0.004276057,-0.10300715,-0.019089539,820422
-0.11511397,-0.07939499,0.33236217,-0.010995574,0.06925685,-0.06734789,819908
-0.48959172,0.20456597,0.0057735443,0.08368854,0.34292448,0.039553523,818966
-0.18363321,0.56479466,0.11718845,-0.017104227,-0.021762075,0.011453724,818951
0.28294683,-0.95734453,-3.1464891,-0.051923547,0.096134916,-0.06490443,819624
-0.14817119,-0.40530562,-1.3207741,-0.02565634,-0.13171782,-0.011759156,820496
0.7820444,-0.06109619,0.53328705,0.08307768,-0.077961676,-0.04841107,820634
0.21080029,0.70030445,0.83539104,-0.0421497,-0.044974953,0.034055736,820338
0.7730305,-0.7528565,-1.6628022,0.13561209,0.022831088,-0.111941054,819270
-0.8673208,1.0888115,-1.2289324,0.009162978,0.051541757,-0.017256944,820315
0.4598453,-0.37753934,1.1389198,0.013439035,0.036270123,-0.0025961774,819883
0.012563586,0.13923752,0.19380856,0.020158553,-0.0046578473,0.06154467,818954
1.9521787,-2.9816866,2.0186596,0.19058995,0.41500658,0.010231993,818958
-0.5440402,0.4015793,-0.64300346,-0.031154128,-0.0052687125,0.08170322,820137
1.7439744,-0.43523037,-1.5918555,0.10995574,0.19448422,-0.20173825,819626
1.3531992,0.23537713,0.86654186,-0.032986723,-0.101174556,-0.010537425,819172
-0.45299697,-0.3416217,0.60373116,0.021991149,0.091858864,0.019394971,820328
-0.50697553,-1.3013262,0.22286224,0.008552114,-0.04314236,-0.004428773,819194
0.39655256,-0.31460327,1.2149706,-0.0030543262,-0.037644573,-0.008093964,820170
0.3576635,-2.337233,-2.3255978,0.03848451,0.25373816,0.062155537,819640
0.32079172,0.3934636,0.31927872,-0.02443461,-0.0016035213,-0.059406646,818932
-0.16833186,0.5041541,0.5867739,0.01038471,0.031994067,-0.00015271631,820375
-0.5155686,0.5341784,0.6835003,0.018936822,0.003894266,0.064599,819159
-0.53541005,-0.67323,0.51781845,0.018936822,-0.14454599,-0.0032070426,820492
0.9035866,-0.6914246,-0.92556953,0.018325957,0.057039544,-0.09056077,820473
0.7093525,0.485104,0.7998924,0.0580322,0.12056953,-0.0025961774,820316
-0.3450961,-0.80994827,0.0069408417,0.0012217305,-0.039477166,-0.041080687,820665
-1.1642305,-0.5766072,0.09557819,0.005497787,0.1737148,0.031612277,819667
-0.80438304,-1.2094462,0.80375767,0.0018325958,-0.12072224,-0.0013744468,819598
1.8741603,-0.9598794,-0.018735886,0.09773844,0.4828126,0.008399397,819571
-1.5744271,-0.59718823,-1.190321,-0.016493361,-0.10239629,0.10308351,818991
-0.19743025,0.49880517,-1.0338631,0.06291912,0.06314819,0.23869559,819212
0.59670544,1.1082307,-1.0619726,-0.026267206,0.017944166,0.007788532,820513
1.0228584,0.14753759,-0.25420856,-0.019547688,0.14805846,-0.09483683,818999
-0.25136054,-0.69945407,0.46649647,0.028710667,0.09857838,0.020616703,820430
0.43875015,-0.5858388,-1.4312496,0.15149458,0.38812852,-0.14737125,819781
-0.025752068,1.0204153,-0.10899258,-0.004886922,0.055206947,0.041996986,820673
0.56365705,-0.46894592,-0.3452549,0.03848451,0.030772336,-0.0062613687,820676
-0.9526013,-0.39782435,0.7542534,-0.023823744,-0.08773552,-0.001985312,819896
1.2128357,-0.25038588,1.0030985,-0.099571034,0.02649628,0.01572978,820550
-0.36408556,-0.5022062,-0.51933,0.053145275,-0.010155635,0.0047342055,819745
0.2675607,0.47459036,-0.4548664,0.04642576,-0.014431692,0.18493946,819827
-0.13250875,-0.8760942,1.6746836,-0.03604105,0.045433104,-0.041080687,820499
-0.29005456,-0.039017968,-0.8934908,0.022602014,-0.020540344,-0.09117164,819861
-0.10350704,-1.3094327,0.22064495,-0.09407325,-0.02359467,0.035277467,819634
-0.43863356,-0.20516554,-0.6306219,0.02565634,0.049098294,0.012064588,819680
