AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Timestamp
-0.7950635,1.4047856,-0.22123528,0.022602014,-0.018707749,0.02733622,820154
1.6698055,-1.3600125,-1.3737268,-0.12522738,-0.40416372,-0.28603765,819573
2.264554,-0.15122512,-0.7590618,-0.02687807,0.081474155,-0.18585575,819224
-0.64180446,-0.25136983,0.3440895,0.065973446,-0.11827879,0.1049161,819798
0.1079638,0.43011165,-0.18759155,-0.01038471,-0.028481591,0.0010690142,819518
-0.19062912,0.004499197,0.058714867,-0.004886922,-0.03397938,0.008399397,819934
-0.45835984,-0.16163713,0.6671524,0.004886922,-0.054748796,-0.011148291,819713
-0.14374948,0.73067725,0.41689396,0.02076942,0.10285444,0.037110064,819874
-0.69248366,0.46245855,0.09549141,-0.0018325958,-0.03153592,-0.008093964,819547
0.17042994,-0.042779803,0.5890808,-0.02321288,0.010002919,0.01572978,820566
0.11231473,-0.2612759,-0.27245712,0.04886922,-0.06085745,0.17577648,818972
0.10106897,0.8062354,-0.48929787,0.092240654,0.016722437,-0.15103643,819791
-0.20777857,0.20566931,0.22144318,0.022602014,0.025885414,0.087201014,819940
-0.20773506,-0.035972714,-1.0245123,0.028099801,0.018555032,0.0346666,820294
0.05888605,-1.4008957,-0.63935757,0.0012217305,-0.042531494,0.01450805,819112
-0.17954016,0.22992767,0.6533375,-0.054367006,-0.13599387,-0.026419923,820315
-0.5276731,-0.8065201,1.7908382,-0.010995574,-0.11522446,0.0022907446,819287
2.2656064,0.07466835,1.9164934,0.0061086523,-0.027259862,-0.008093964,819237
0.76117325,0.5209228,0.51502895,0.06963864,0.08636107,-0.008093964,819850
0.41107643,-0.023808718,-0.07769108,0.040927973,0.072922036,-0.032528576,820549
-1.2650683,-1.4211875,-0.76772213,0.021991149,-0.38644862,-0.054519724,819492
-2.5745564,-0.48230925,1.6351881,-0.09896017,-0.30153835,-0.22922719,819570
-0.28126502,0.22703087,0.20335007,-0.012217305,0.0008399397,0.0016798794,820116
-0.5123708,-0.5247252,-2.0345402,0.050701816,0.0894154,-0.0056505036,819901
1.1680261,-0.4774351,0.47172737,-0.01282817,-0.0669661,-0.0032070426,820396
